path,family,reason,title_before,title_after,h1_before,h1_after,description_before,description_after,indexable_before,indexable_after,canonical_after,opening_after,headings_added,paragraphs_added_or_changed,cta_before,cta_after,internal_links_added,links_removed_or_relabelled,rendered_body_changed,invalid_nul_characters_before,invalid_nul_characters_after,page_schema_changed,lastmod_before,lastmod_after,changed
/ar/brands/rox-service-dubai/oil-change,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,تغيير الزيت ROX في دبي | ديجي-تك,تغيير الزيت ROX في دبي | ديجي-تك,تغيير الزيت ROX في دبي,تغيير الزيت ROX في دبي,تغيير الزيت متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,تغيير الزيت متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/rox-service-dubai/oil-change,يقدم مركز ديجي-تك خدمة تغيير الزيت المتخصصة لسيارات ROX في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات ROX والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,1,0,False,2026-08-31,2026-09-09,True
/ar/brands/rox-service-dubai/soft-close-door-installation,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy.,تركيب وإصلاح الإغلاق الناعم للأبواب ROX في دبي | ديجي-تك,تركيب وإصلاح الإغلاق الناعم للأبواب ROX في دبي | ديجي-تك,تركيب وإصلاح الإغلاق الناعم للأبواب ROX في دبي,تركيب وإصلاح الإغلاق الناعم للأبواب ROX في دبي,تركيب وإصلاح الإغلاق الناعم للأبواب متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,تركيب وإصلاح الإغلاق الناعم للأبواب متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/rox-service-dubai/soft-close-door-installation,يقدم مركز ديجي-تك خدمة تركيب وإصلاح الإغلاق الناعم للأبواب المتخصصة لسيارات ROX في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات ROX والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,0,0,False,2026-08-31,2026-09-09,True
/ar/brands/rox-service-dubai/steering-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح نظام التوجيه ROX في دبي | ديجي-تك,إصلاح نظام التوجيه ROX في دبي | ديجي-تك,إصلاح نظام التوجيه ROX في دبي,إصلاح نظام التوجيه ROX في دبي,إصلاح نظام التوجيه متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح نظام التوجيه متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/rox-service-dubai/steering-repair,يقدم مركز ديجي-تك خدمة إصلاح نظام التوجيه المتخصصة لسيارات ROX في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات ROX والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,1,0,False,2026-08-31,2026-09-09,True
/ar/brands/rox-service-dubai/suspension-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy.,إصلاح التعليق ROX في دبي | ديجي-تك,إصلاح التعليق ROX في دبي | ديجي-تك,إصلاح التعليق ROX في دبي,إصلاح التعليق ROX في دبي,إصلاح التعليق متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح التعليق متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/rox-service-dubai/suspension-repair,يقدم مركز ديجي-تك خدمة إصلاح التعليق المتخصصة لسيارات ROX في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات ROX والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,0,0,False,2026-08-31,2026-09-09,True
/ar/brands/rox-service-dubai/tire-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy.,إصلاح الإطارات ROX في دبي | ديجي-تك,إصلاح الإطارات ROX في دبي | ديجي-تك,إصلاح الإطارات ROX في دبي,إصلاح الإطارات ROX في دبي,إصلاح الإطارات متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح الإطارات متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/rox-service-dubai/tire-repair,يقدم مركز ديجي-تك خدمة إصلاح الإطارات المتخصصة لسيارات ROX في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات ROX والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,0,0,False,2026-08-31,2026-09-09,True
/ar/brands/rox-service-dubai/transmission-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy.,إصلاح ناقل الحركة ROX في دبي | ديجي-تك,إصلاح ناقل الحركة ROX في دبي | ديجي-تك,إصلاح ناقل الحركة ROX في دبي,إصلاح ناقل الحركة ROX في دبي,إصلاح ناقل الحركة متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح ناقل الحركة متخصص لسيارات ROX في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/rox-service-dubai/transmission-repair,يقدم مركز ديجي-تك خدمة إصلاح ناقل الحركة المتخصصة لسيارات ROX في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات ROX والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,0,0,False,2026-08-31,2026-09-09,True
/ar/brands/subaru-service-dubai,brand,"Removed stray NUL padding from streamed HTML; visible content, metadata and conversion wording retained.",إصلاح وصيانة Subaru في دبي | مركز ديجي-تك,إصلاح وصيانة Subaru في دبي | مركز ديجي-تك,Subaru للإصلاح والصيانة في دبي,Subaru للإصلاح والصيانة في دبي,إصلاح وصيانة Subaru في دبي: تشخيص وصيانة وفرامل وناقل حركة وتعليق وتكييف مع قطع بالمواصفات المناسبة لدى مركز ديجي-تك.,إصلاح وصيانة Subaru في دبي: تشخيص وصيانة وفرامل وناقل حركة وتعليق وتكييف مع قطع بالمواصفات المناسبة لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/subaru-service-dubai,يقدم مركز ديجي-تك في دبي خدمات متخصصة لسيارات Subaru تشمل الصيانة الدورية والتشخيص المتقدم والإصلاحات الميكانيكية والكهربائية والعناية بالسيارة. يعمل فريقنا بأجهزة مناسبة للمنصة ويستخدم قطع OEM أو بدائل مطابقة للمواصفات، مع شرح واضح قبل بدء العمل.,,,تواصل معنا ; راسلنا عبر واتساب ; واتساب الآن,تواصل معنا ; راسلنا عبر واتساب ; واتساب الآن,,,False,4,0,False,2026-08-31,2026-08-31,True
/ar/brands/subaru-service-dubai/ac-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح التكييف Subaru في دبي | ديجي-تك,إصلاح التكييف Subaru في دبي | ديجي-تك,إصلاح التكييف Subaru في دبي,إصلاح التكييف Subaru في دبي,إصلاح التكييف متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح التكييف متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/subaru-service-dubai/ac-repair,يقدم مركز ديجي-تك خدمة إصلاح التكييف المتخصصة لسيارات Subaru في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Subaru والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,1,0,False,2026-08-31,2026-09-09,True
/ar/brands/subaru-service-dubai/brake-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح الفرامل Subaru في دبي | ديجي-تك,إصلاح الفرامل Subaru في دبي | ديجي-تك,إصلاح الفرامل Subaru في دبي,إصلاح الفرامل Subaru في دبي,إصلاح الفرامل متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح الفرامل متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/subaru-service-dubai/brake-repair,يقدم مركز ديجي-تك خدمة إصلاح الفرامل المتخصصة لسيارات Subaru في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Subaru والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,1,0,False,2026-08-31,2026-09-09,True
/ar/brands/subaru-service-dubai/engine-diagnostics,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,تشخيص المحرك Subaru في دبي | ديجي-تك,تشخيص المحرك Subaru في دبي | ديجي-تك,تشخيص المحرك Subaru في دبي,تشخيص المحرك Subaru في دبي,تشخيص المحرك متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,تشخيص المحرك متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/subaru-service-dubai/engine-diagnostics,يقدم مركز ديجي-تك خدمة تشخيص المحرك المتخصصة لسيارات Subaru في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Subaru والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,1,0,False,2026-08-31,2026-09-09,True
/ar/brands/subaru-service-dubai/oil-change,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,تغيير الزيت Subaru في دبي | ديجي-تك,تغيير الزيت Subaru في دبي | ديجي-تك,تغيير الزيت Subaru في دبي,تغيير الزيت Subaru في دبي,تغيير الزيت متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,تغيير الزيت متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/subaru-service-dubai/oil-change,يقدم مركز ديجي-تك خدمة تغيير الزيت المتخصصة لسيارات Subaru في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Subaru والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,4,0,False,2026-08-31,2026-09-09,True
/ar/brands/subaru-service-dubai/suspension-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح التعليق Subaru في دبي | ديجي-تك,إصلاح التعليق Subaru في دبي | ديجي-تك,إصلاح التعليق Subaru في دبي,إصلاح التعليق Subaru في دبي,إصلاح التعليق متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح التعليق متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/subaru-service-dubai/suspension-repair,يقدم مركز ديجي-تك خدمة إصلاح التعليق المتخصصة لسيارات Subaru في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Subaru والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,1,0,False,2026-08-31,2026-09-09,True
/ar/brands/subaru-service-dubai/transmission-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح ناقل الحركة Subaru في دبي | ديجي-تك,إصلاح ناقل الحركة Subaru في دبي | ديجي-تك,إصلاح ناقل الحركة Subaru في دبي,إصلاح ناقل الحركة Subaru في دبي,إصلاح ناقل الحركة متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح ناقل الحركة متخصص لسيارات Subaru في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/subaru-service-dubai/transmission-repair,يقدم مركز ديجي-تك خدمة إصلاح ناقل الحركة المتخصصة لسيارات Subaru في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Subaru والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,2,0,False,2026-08-31,2026-09-09,True
/ar/brands/tesla-service-dubai,brand,"Removed stray NUL padding from streamed HTML; visible content, metadata and conversion wording retained.",إصلاح وصيانة Tesla في دبي | مركز ديجي-تك,إصلاح وصيانة Tesla في دبي | مركز ديجي-تك,Tesla للإصلاح والصيانة في دبي,Tesla للإصلاح والصيانة في دبي,إصلاح وصيانة Tesla في دبي: تشخيص وصيانة وفرامل وناقل حركة وتعليق وتكييف مع قطع بالمواصفات المناسبة لدى مركز ديجي-تك.,إصلاح وصيانة Tesla في دبي: تشخيص وصيانة وفرامل وناقل حركة وتعليق وتكييف مع قطع بالمواصفات المناسبة لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/tesla-service-dubai,يقدم مركز ديجي-تك في دبي خدمات متخصصة لسيارات Tesla تشمل الصيانة الدورية والتشخيص المتقدم والإصلاحات الميكانيكية والكهربائية والعناية بالسيارة. يعمل فريقنا بأجهزة مناسبة للمنصة ويستخدم قطع OEM أو بدائل مطابقة للمواصفات، مع شرح واضح قبل بدء العمل.,,,تواصل معنا ; راسلنا عبر واتساب ; واتساب الآن,تواصل معنا ; راسلنا عبر واتساب ; واتساب الآن,,,False,3,0,False,2026-08-31,2026-08-31,True
/ar/brands/tesla-service-dubai/ac-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح التكييف Tesla في دبي | ديجي-تك,إصلاح التكييف Tesla في دبي | ديجي-تك,إصلاح التكييف Tesla في دبي,إصلاح التكييف Tesla في دبي,إصلاح التكييف متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح التكييف متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/tesla-service-dubai/ac-repair,يقدم مركز ديجي-تك خدمة إصلاح التكييف المتخصصة لسيارات Tesla في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Tesla والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,1,0,False,2026-08-31,2026-09-09,True
/ar/brands/tesla-service-dubai/battery-replacement,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,تبديل البطارية Tesla في دبي | ديجي-تك,تبديل البطارية Tesla في دبي | ديجي-تك,تبديل البطارية Tesla في دبي,تبديل البطارية Tesla في دبي,تبديل البطارية متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,تبديل البطارية متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/tesla-service-dubai/battery-replacement,يقدم مركز ديجي-تك خدمة تبديل البطارية المتخصصة لسيارات Tesla في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Tesla والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,2,0,False,2026-08-31,2026-09-09,True
/ar/brands/tesla-service-dubai/body-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح الهيكل Tesla في دبي | ديجي-تك,إصلاح الهيكل Tesla في دبي | ديجي-تك,إصلاح الهيكل Tesla في دبي,إصلاح الهيكل Tesla في دبي,إصلاح الهيكل متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح الهيكل متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/tesla-service-dubai/body-repair,يقدم مركز ديجي-تك خدمة إصلاح الهيكل المتخصصة لسيارات Tesla في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Tesla والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,2,0,False,2026-08-31,2026-09-09,True
/ar/brands/tesla-service-dubai/brake-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy. Removed stray NUL padding from streamed HTML.,إصلاح الفرامل Tesla في دبي | ديجي-تك,إصلاح الفرامل Tesla في دبي | ديجي-تك,إصلاح الفرامل Tesla في دبي,إصلاح الفرامل Tesla في دبي,إصلاح الفرامل متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح الفرامل متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,True,True,https://digitecme.com/ar/brands/tesla-service-dubai/brake-repair,يقدم مركز ديجي-تك خدمة إصلاح الفرامل المتخصصة لسيارات Tesla في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Tesla والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,2,0,False,2026-08-31,2026-09-09,True
/ar/brands/tesla-service-dubai/electrical-repair,brand-service,Arabic shared service template: grammatical models heading and final localized enquiry section; retained existing translated content and indexation policy.,إصلاح الكهرباء Tesla في دبي | ديجي-تك,إصلاح الكهرباء Tesla في دبي | ديجي-تك,إصلاح الكهرباء Tesla في دبي,إصلاح الكهرباء Tesla في دبي,إصلاح الكهرباء متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,إصلاح الكهرباء متخصص لسيارات Tesla في دبي مع تشخيص متقدم وقطع مناسبة وتسعير واضح لدى مركز ديجي-تك.,False,False,https://digitecme.com/ar/brands/tesla-service-dubai/electrical-repair,يقدم مركز ديجي-تك خدمة إصلاح الكهرباء المتخصصة لسيارات Tesla في دبي، بدءاً من التشخيص الدقيق وحتى الإصلاح والمعايرة والاختبار النهائي.,طرازات Tesla والأنظمة المركبة ; هل أنت مستعد لتطوير سيارة أحلامك؟ ; طلب موعد ; مراجعة أولية ; خطة واضحة,ابدأ الآن ; تواصل مع مركز ديجي-تك لمناقشة سيارتك والخدمة المطلوبة وطلب موعد في ورشتنا بالقوز. ; شاركنا طراز السيارة والعمل المطلوب ; نؤكد نطاق الفحص المتاح قبل الحجز ; تُشرح التوصيات قبل الموافقة على العمل,تواصل معنا ; راسلنا عبر واتساب,احجز استشارتك ; تواصل معنا ; راسلنا عبر واتساب,,,True,0,0,False,2026-08-31,2026-09-09,True
