sheet,row,source_range,Top queries,Clicks,Impressions,CTR,Position
Queries,673,Queries!A673:E673,nissan service booking dubai,0.0,2.0,0.0,11.5
Queries,674,Queries!A674:E674,porsche dubai service,0.0,2.0,0.0,11.5
Queries,675,Queries!A675:E675,porsche servicing,0.0,2.0,0.0,11.5
Queries,676,Queries!A676:E676,porsche specialist,0.0,2.0,0.0,11.5
Queries,677,Queries!A677:E677,bmw air conditioning repair,0.0,2.0,0.0,12.0
Queries,678,Queries!A678:E678,porsche battery service dubai,0.0,2.0,0.0,12.0
Queries,679,Queries!A679:E679,audi repairs dubai,0.0,2.0,0.0,12.5
Queries,680,Queries!A680:E680,bugatti service center dubai,0.0,2.0,0.0,12.5
Queries,681,Queries!A681:E681,inspection audi,0.0,2.0,0.0,12.5
Queries,682,Queries!A682:E682,mercedes engine tuning,0.0,2.0,0.0,12.5
Queries,683,Queries!A683:E683,mercedes transmission service,0.0,2.0,0.0,12.5
Queries,684,Queries!A684:E684,porsche transmission service,0.0,2.0,0.0,12.5
Queries,685,Queries!A685:E685,subaru service,0.0,2.0,0.0,12.5
Queries,686,Queries!A686:E686,tesla tyre replacement,0.0,2.0,0.0,12.5
Queries,687,Queries!A687:E687,benz service center,0.0,2.0,0.0,13.0
Queries,688,Queries!A688:E688,gmc repair dubai,0.0,2.0,0.0,14.0
Queries,689,Queries!A689:E689,nissan dubai service,0.0,2.0,0.0,14.0
Queries,690,Queries!A690:E690,aston martin opening hours,0.0,2.0,0.0,14.5
Queries,691,Queries!A691:E691,fuel pump servicing,0.0,2.0,0.0,14.5
Queries,692,Queries!A692:E692,audi oil change,0.0,2.0,0.0,15.0
Queries,693,Queries!A693:E693,collision repair service,0.0,2.0,0.0,15.0
Queries,694,Queries!A694:E694,jaguar service,0.0,2.0,0.0,15.0
Queries,695,Queries!A695:E695,aston martin specialist,0.0,2.0,0.0,15.5
Queries,696,Queries!A696:E696,tire repair service,0.0,2.0,0.0,15.5
Queries,697,Queries!A697:E697,volkswagen service,0.0,2.0,0.0,15.5
Queries,698,Queries!A698:E698,aston martin ac repair,0.0,2.0,0.0,16.0
Queries,699,Queries!A699:E699,collision repair,0.0,2.0,0.0,16.0
Queries,700,Queries!A700:E700,jaguar service center,0.0,2.0,0.0,16.0
Queries,701,Queries!A701:E701,fuel pump repair shop,0.0,2.0,0.0,16.5
Queries,702,Queries!A702:E702,land rover accident repair,0.0,2.0,0.0,16.5
Queries,703,Queries!A703:E703,porsche tuning dubai,0.0,2.0,0.0,16.5
Queries,704,Queries!A704:E704,volkswagen maintenance dubai,0.0,2.0,0.0,16.5
Queries,705,Queries!A705:E705,aston martin service center near me,0.0,2.0,0.0,17.0
Queries,706,Queries!A706:E706,audi ac repair dubai,0.0,2.0,0.0,17.0
Queries,707,Queries!A707:E707,chip tuning dubai,0.0,2.0,0.0,17.0
Queries,708,Queries!A708:E708,gear box repair services in dubai,0.0,2.0,0.0,17.0
Queries,709,Queries!A709:E709,mclaren service center near me,0.0,2.0,0.0,17.0
Queries,710,Queries!A710:E710,cadillac maintenance dubai,0.0,2.0,0.0,17.5
Queries,711,Queries!A711:E711,ferrari service center al quoz,0.0,2.0,0.0,17.5
Queries,712,Queries!A712:E712,mini repair dubai,0.0,2.0,0.0,17.5
Queries,713,Queries!A713:E713,suspension repair cost,0.0,2.0,0.0,17.5
Queries,714,Queries!A714:E714,lexus service dubai,0.0,2.0,0.0,18.0
Queries,715,Queries!A715:E715,volvo service center dubai,0.0,2.0,0.0,18.0
Queries,716,Queries!A716:E716,تكييف السيارة مو بارد دبي,0.0,2.0,0.0,18.0
Queries,717,Queries!A717:E717,car steering repair in al quoz,0.0,2.0,0.0,18.5
Queries,718,Queries!A718:E718,mercedes service centre,0.0,2.0,0.0,18.5
Queries,719,Queries!A719:E719,steering system repair,0.0,2.0,0.0,18.5
Queries,720,Queries!A720:E720,car diagnostics dubai,0.0,2.0,0.0,19.0
Queries,721,Queries!A721:E721,porsche body repair,0.0,2.0,0.0,19.0
Queries,722,Queries!A722:E722,best mercedes garage in dubai,0.0,2.0,0.0,20.0
Queries,723,Queries!A723:E723,ضبط زوايا العجلات دبي,0.0,2.0,0.0,20.0
Queries,724,Queries!A724:E724,engine performance tuning,0.0,2.0,0.0,20.5
Queries,725,Queries!A725:E725,cadillac service in dubai,0.0,2.0,0.0,21.0
Queries,726,Queries!A726:E726,land rover car battery dubai,0.0,2.0,0.0,21.0
Queries,727,Queries!A727:E727,cadillac ac repair,0.0,2.0,0.0,21.5
Queries,728,Queries!A728:E728,change oil,0.0,2.0,0.0,22.0
Queries,729,Queries!A729:E729,volkswagen service dubai,0.0,2.0,0.0,22.5
Queries,730,Queries!A730:E730,best aston martin service center dubai,0.0,2.0,0.0,23.0
Queries,731,Queries!A731:E731,best mercedes repair,0.0,2.0,0.0,23.0
Queries,732,Queries!A732:E732,تبديل بطارية السيارة في دبي,0.0,2.0,0.0,23.0
Queries,733,Queries!A733:E733,mclaren specialist,0.0,2.0,0.0,23.5
Queries,734,Queries!A734:E734,mazda service dubai,0.0,2.0,0.0,24.0
Queries,735,Queries!A735:E735,range rover specialist dubai,0.0,2.0,0.0,24.0
Queries,736,Queries!A736:E736,car engine oil change dubai,0.0,2.0,0.0,24.5
Queries,737,Queries!A737:E737,land rover car battery uae,0.0,2.0,0.0,24.5
Queries,738,Queries!A738:E738,mazda service centers,0.0,2.0,0.0,24.5
Queries,739,Queries!A739:E739,mechanical repair,0.0,2.0,0.0,24.5
Queries,740,Queries!A740:E740,جيتور سيرفس,0.0,2.0,0.0,24.5
Queries,741,Queries!A741:E741,nissan magnite service centre near me,0.0,2.0,0.0,25.0
Queries,742,Queries!A742:E742,فريق خدمة عملاء جيتور,0.0,2.0,0.0,25.0
Queries,743,Queries!A743:E743,amg performance tuning,0.0,2.0,0.0,25.5
Queries,744,Queries!A744:E744,car brake repair,0.0,2.0,0.0,26.0
Queries,745,Queries!A745:E745,volkswagen service center dubai,0.0,2.0,0.0,26.0
Queries,746,Queries!A746:E746,vw service center dubai,0.0,2.0,0.0,26.0
Queries,747,Queries!A747:E747,ford service center,0.0,2.0,0.0,26.5
Queries,748,Queries!A748:E748,gmc car service dubai,0.0,2.0,0.0,26.5
Queries,749,Queries!A749:E749,best mclaren service center dubai,0.0,2.0,0.0,27.0
Queries,750,Queries!A750:E750,ford car service in dubai,0.0,2.0,0.0,27.0
Queries,751,Queries!A751:E751,infiniti repair dubai,0.0,2.0,0.0,27.0
Queries,752,Queries!A752:E752,lincoln car service specialist dubai,0.0,2.0,0.0,27.0
Queries,753,Queries!A753:E753,rolls royce suspension repair,0.0,2.0,0.0,27.0
Queries,754,Queries!A754:E754,tesla upgrade service dubai,0.0,2.0,0.0,27.0
Queries,755,Queries!A755:E755,مركز خدمات جيتور دبي الديرة,0.0,2.0,0.0,27.0
Queries,756,Queries!A756:E756,steering wheel restoration dubai,0.0,2.0,0.0,27.5
Queries,757,Queries!A757:E757,volkswagen repair dubai,0.0,2.0,0.0,27.5
Queries,758,Queries!A758:E758,vw repair dubai,0.0,2.0,0.0,27.5
Queries,759,Queries!A759:E759,engine oil change service,0.0,2.0,0.0,28.0
Queries,760,Queries!A760:E760,mclaren service abu dhabi,0.0,2.0,0.0,28.5
Queries,761,Queries!A761:E761,mitsubishi service dubai,0.0,2.0,0.0,28.5
Queries,762,Queries!A762:E762,صيانة جاكوار,0.0,2.0,0.0,28.5
Queries,763,Queries!A763:E763,infiniti service center dubai,0.0,2.0,0.0,29.0
Queries,764,Queries!A764:E764,mazda workshop,0.0,2.0,0.0,29.0
Queries,765,Queries!A765:E765,suspension repairs near me,0.0,2.0,0.0,29.0
Queries,766,Queries!A766:E766,dodge service center dubai,0.0,2.0,0.0,29.5
Queries,767,Queries!A767:E767,nissan service center dubai deira,0.0,2.0,0.0,29.5
Queries,768,Queries!A768:E768,check engine light diagnostic cost,0.0,2.0,0.0,30.0
Queries,769,Queries!A769:E769,car electrical fault repair in dubai,0.0,2.0,0.0,30.5
Queries,770,Queries!A770:E770,brakes repair,0.0,2.0,0.0,31.5
Queries,771,Queries!A771:E771,gmc car service center,0.0,2.0,0.0,32.0
Queries,772,Queries!A772:E772,volvo oil change in dubai,0.0,2.0,0.0,32.0
Queries,773,Queries!A773:E773,ford car service specialist dubai,0.0,2.0,0.0,32.5
Queries,774,Queries!A774:E774,mercedes repair specialist near me,0.0,2.0,0.0,32.5
Queries,775,Queries!A775:E775,puncture repair dubai,0.0,2.0,0.0,32.5
Queries,776,Queries!A776:E776,تغيير زيت السيارة في دبي,0.0,2.0,0.0,33.5
Queries,777,Queries!A777:E777,صيانة لينكون,0.0,2.0,0.0,33.5
Queries,778,Queries!A778:E778,صيانة لينكون ابوظبي,0.0,2.0,0.0,33.5
Queries,779,Queries!A779:E779,pagani repair dubai,0.0,2.0,0.0,34.5
Queries,780,Queries!A780:E780,porsche repair jumeirah,0.0,2.0,0.0,34.5
Queries,781,Queries!A781:E781,nissan service center deira,0.0,2.0,0.0,35.0
Queries,782,Queries!A782:E782,porsche service jumeirah,0.0,2.0,0.0,35.5
Queries,783,Queries!A783:E783,porsche diagnostic service,0.0,2.0,0.0,36.0
Queries,784,Queries!A784:E784,bmw oil change dubai,0.0,2.0,0.0,36.5
Queries,785,Queries!A785:E785,lotus service abu dhabi,0.0,2.0,0.0,36.5
Queries,786,Queries!A786:E786,volvo garage dubai,0.0,2.0,0.0,37.5
Queries,787,Queries!A787:E787,vw repair,0.0,2.0,0.0,37.5
Queries,788,Queries!A788:E788,car brake service,0.0,2.0,0.0,38.0
Queries,789,Queries!A789:E789,european car diagnostics,0.0,2.0,0.0,38.0
Queries,790,Queries!A790:E790,صيانة مرسيدس بنز,0.0,2.0,0.0,38.0
Queries,791,Queries!A791:E791,ford repair shop near me,0.0,2.0,0.0,38.5
Queries,792,Queries!A792:E792,ppf coating dubai,0.0,2.0,0.0,38.5
Queries,793,Queries!A793:E793,porsche repair deira,0.0,2.0,0.0,39.0
Queries,794,Queries!A794:E794,صيانة مرسيدس,0.0,2.0,0.0,39.0
Queries,795,Queries!A795:E795,ford repair specialist,0.0,2.0,0.0,40.0
Queries,796,Queries!A796:E796,lamborghini car service in dubai,0.0,2.0,0.0,40.0
Queries,797,Queries!A797:E797,performance tuning shop,0.0,2.0,0.0,40.0
Queries,798,Queries!A798:E798,porsche service dubai marina,0.0,2.0,0.0,40.0
Queries,799,Queries!A799:E799,audi service centre dubai,0.0,2.0,0.0,40.5
Queries,800,Queries!A800:E800,gearbox repair near me,0.0,2.0,0.0,40.5
Queries,801,Queries!A801:E801,audi specialists,0.0,2.0,0.0,41.0
Queries,802,Queries!A802:E802,vw repair specialist,0.0,2.0,0.0,41.0
Queries,803,Queries!A803:E803,porsche targa service dubai,0.0,2.0,0.0,42.5
Queries,804,Queries!A804:E804,ppf coating for car,0.0,2.0,0.0,42.5
Queries,805,Queries!A805:E805,car body fix,0.0,2.0,0.0,44.0
Queries,806,Queries!A806:E806,eletronic drive repair services in uae,0.0,2.0,0.0,45.0
Queries,807,Queries!A807:E807,ford car service dubai,0.0,2.0,0.0,45.5
Queries,808,Queries!A808:E808,porsche service al barsha,0.0,2.0,0.0,45.5
Queries,809,Queries!A809:E809,porsche specialist near motor city,0.0,2.0,0.0,45.5
Queries,810,Queries!A810:E810,bentley engine repair dubai,0.0,2.0,0.0,46.0
Queries,811,Queries!A811:E811,self healing paint protection film,0.0,2.0,0.0,46.0
Queries,812,Queries!A812:E812,car brake maintenance in uae,0.0,2.0,0.0,46.5
Queries,813,Queries!A813:E813,porsche service near motor city,0.0,2.0,0.0,46.5
Queries,814,Queries!A814:E814,كيفية شراء maserati,0.0,2.0,0.0,47.0
Queries,815,Queries!A815:E815,car diagnostic,0.0,2.0,0.0,47.5
Queries,816,Queries!A816:E816,تصليح بنتلى ابوظبي,0.0,2.0,0.0,47.5
Queries,817,Queries!A817:E817,mercedes gearbox service,0.0,2.0,0.0,48.5
Queries,818,Queries!A818:E818,pal platina dip,0.0,2.0,0.0,48.5
Queries,819,Queries!A819:E819,best service for jaguar in dubai,0.0,2.0,0.0,49.0
Queries,820,Queries!A820:E820,best range rover workshop in dubai,0.0,2.0,0.0,50.0
Queries,821,Queries!A821:E821,aston martin repair abu dhabi,0.0,2.0,0.0,50.5
Queries,822,Queries!A822:E822,audi gearbox specialist near me,0.0,2.0,0.0,51.5
Queries,823,Queries!A823:E823,رمز maserati,0.0,2.0,0.0,52.0
Queries,824,Queries!A824:E824,tyre repair in dubai,0.0,2.0,0.0,55.5
Queries,825,Queries!A825:E825,car exhaust repair,0.0,2.0,0.0,56.5
Queries,826,Queries!A826:E826,صيانة سيارات فورد,0.0,2.0,0.0,56.5
Queries,827,Queries!A827:E827,tyre replacemnent dubai,0.0,2.0,0.0,57.0
Queries,828,Queries!A828:E828,ppf car protection dubai,0.0,2.0,0.0,58.0
Queries,829,Queries!A829:E829,audi transmission repair abu dhabi,0.0,2.0,0.0,60.0
Queries,830,Queries!A830:E830,paint prtection,0.0,2.0,0.0,61.0
Queries,831,Queries!A831:E831,suspension alignment dubai,0.0,2.0,0.0,62.5
Queries,832,Queries!A832:E832,porsche wheel alignment dubai,0.0,2.0,0.0,63.0
Queries,833,Queries!A833:E833,تصليح تكييف السيارة في دبي,0.0,2.0,0.0,63.5
Queries,834,Queries!A834:E834,porsche brake service dubai,0.0,2.0,0.0,67.0
Queries,835,Queries!A835:E835,تصليح تعليق السيارة في دبي,0.0,2.0,0.0,68.0
Queries,836,Queries!A836:E836,european car specialist dubai,0.0,2.0,0.0,69.0
Queries,837,Queries!A837:E837,exhaust system dubai,0.0,2.0,0.0,70.5
Queries,838,Queries!A838:E838,porsche major service dubai,0.0,2.0,0.0,73.0
Queries,839,Queries!A839:E839,diesel engine repair services in dubai uae,0.0,2.0,0.0,74.0
Queries,840,Queries!A840:E840,professional ppf service dubai,0.0,2.0,0.0,74.0
Queries,841,Queries!A841:E841,instrument cluster repair,0.0,2.0,0.0,75.0
Queries,842,Queries!A842:E842,affordable diesel engine repair and maintenance services in dubai,0.0,2.0,0.0,79.0
Queries,843,Queries!A843:E843,car tyre change in dubai,0.0,2.0,0.0,79.5
Queries,844,Queries!A844:E844,porsche engine repair dubai,0.0,2.0,0.0,79.5
Queries,845,Queries!A845:E845,tyre changing service,0.0,2.0,0.0,88.5
Queries,846,Queries!A846:E846,328,0.0,1.0,0.0,1.0
Queries,847,Queries!A847:E847,digi of car in english,0.0,1.0,0.0,1.0
Queries,848,Queries!A848:E848,digitec services,0.0,1.0,0.0,1.0
Queries,849,Queries!A849:E849,digutec,0.0,1.0,0.0,1.0
Queries,850,Queries!A850:E850,emission test near me,0.0,1.0,0.0,1.0
Queries,851,Queries!A851:E851,lincoln oil change in dubai,0.0,1.0,0.0,1.0
Queries,852,Queries!A852:E852,performance,0.0,1.0,0.0,1.0
Queries,853,Queries!A853:E853,performance center,0.0,1.0,0.0,1.0
Queries,854,Queries!A854:E854,repairing,0.0,1.0,0.0,1.0
Queries,855,Queries!A855:E855,tech performance,0.0,1.0,0.0,1.0
Queries,856,Queries!A856:E856,نعم زودني,0.0,1.0,0.0,1.0
Queries,857,Queries!A857:E857,bmw body repair,0.0,1.0,0.0,2.0
Queries,858,Queries!A858:E858,exhaust repair shop near me,0.0,1.0,0.0,2.0
Queries,859,Queries!A859:E859,how is the performance,0.0,1.0,0.0,2.0
Queries,860,Queries!A860:E860,hydraulic steering troubleshooting services,0.0,1.0,0.0,2.0
Queries,861,Queries!A861:E861,lexus car repair garages in dubai,0.0,1.0,0.0,2.0
Queries,862,Queries!A862:E862,mercedes benz engine repair,0.0,1.0,0.0,2.0
Queries,863,Queries!A863:E863,mercedes brake repair dubai,0.0,1.0,0.0,2.0
Queries,864,Queries!A864:E864,mercedes mechanics,0.0,1.0,0.0,2.0
Queries,865,Queries!A865:E865,range rover service dubai,0.0,1.0,0.0,2.0
Queries,866,Queries!A866:E866,tire shops dubai,0.0,1.0,0.0,2.0
Queries,867,Queries!A867:E867,الميكانيكي,0.0,1.0,0.0,2.0
Queries,868,Queries!A868:E868,في الامارت,0.0,1.0,0.0,2.0
Queries,869,Queries!A869:E869,2015 mod,0.0,1.0,0.0,3.0
Queries,870,Queries!A870:E870,2024 land rover defender,0.0,1.0,0.0,3.0
Queries,871,Queries!A871:E871,car exhaust,0.0,1.0,0.0,3.0
Queries,872,Queries!A872:E872,car oil change service,0.0,1.0,0.0,3.0
Queries,873,Queries!A873:E873,dijitech,0.0,1.0,0.0,3.0
Queries,874,Queries!A874:E874,independent workshop,0.0,1.0,0.0,3.0
Queries,875,Queries!A875:E875,mazda 6 2020 model,0.0,1.0,0.0,3.0
Queries,876,Queries!A876:E876,mercedes brake repair,0.0,1.0,0.0,3.0
Queries,877,Queries!A877:E877,porsche service in dubai,0.0,1.0,0.0,3.0
Queries,878,Queries!A878:E878,power steering repair shop,0.0,1.0,0.0,3.0
Queries,879,Queries!A879:E879,range rover air suspension repair,0.0,1.0,0.0,3.0
Queries,880,Queries!A880:E880,range rover car repair in dubai,0.0,1.0,0.0,3.0
Queries,881,Queries!A881:E881,soft close mechanism,0.0,1.0,0.0,3.0
Queries,882,Queries!A882:E882,spider,0.0,1.0,0.0,3.0
Queries,883,Queries!A883:E883,what about maintenance,0.0,1.0,0.0,3.0
Queries,884,Queries!A884:E884,الحل,0.0,1.0,0.0,3.0
Queries,885,Queries!A885:E885,chevrolet workshop,0.0,1.0,0.0,4.0
Queries,886,Queries!A886:E886,ev oem service provider in dubai,0.0,1.0,0.0,4.0
Queries,887,Queries!A887:E887,in dubai,0.0,1.0,0.0,4.0
Queries,888,Queries!A888:E888,in dubai?,0.0,1.0,0.0,4.0
Queries,889,Queries!A889:E889,land rover defender repair,0.0,1.0,0.0,4.0
Queries,890,Queries!A890:E890,mercedes tuning near me,0.0,1.0,0.0,4.0
Queries,891,Queries!A891:E891,power steering mechanic,0.0,1.0,0.0,4.0
Queries,892,Queries!A892:E892,range rover car service in dubai,0.0,1.0,0.0,4.0
Queries,893,Queries!A893:E893,steering rack rebuilders,0.0,1.0,0.0,4.0
Queries,894,Queries!A894:E894,v12,0.0,1.0,0.0,4.0
Queries,895,Queries!A895:E895,vcds coding near me,0.0,1.0,0.0,4.0
Queries,896,Queries!A896:E896,what about in the uae?,0.0,1.0,0.0,4.0
Queries,897,Queries!A897:E897,yearly maintenance cost,0.0,1.0,0.0,4.0
Queries,898,Queries!A898:E898,amg guide,0.0,1.0,0.0,5.0
Queries,899,Queries!A899:E899,car computer programming near me,0.0,1.0,0.0,5.0
Queries,900,Queries!A900:E900,chip tuning near me,0.0,1.0,0.0,5.0
Queries,901,Queries!A901:E901,digi centre,0.0,1.0,0.0,5.0
Queries,902,Queries!A902:E902,gad motors mercedes,0.0,1.0,0.0,5.0
Queries,903,Queries!A903:E903,gigitec,0.0,1.0,0.0,5.0
Queries,904,Queries!A904:E904,lotus repair,0.0,1.0,0.0,5.0
Queries,905,Queries!A905:E905,mercedes eis repair near me,0.0,1.0,0.0,5.0
Queries,906,Queries!A906:E906,paint correction services,0.0,1.0,0.0,5.0
Queries,907,Queries!A907:E907,porsche inspection,0.0,1.0,0.0,5.0
Queries,908,Queries!A908:E908,porsche workshop,0.0,1.0,0.0,5.0
Queries,909,Queries!A909:E909,silencer repair near me,0.0,1.0,0.0,5.0
Queries,910,Queries!A910:E910,speed service porsche,0.0,1.0,0.0,5.0
Queries,911,Queries!A911:E911,tec car,0.0,1.0,0.0,5.0
Queries,912,Queries!A912:E912,tech performance centre,0.0,1.0,0.0,5.0
Queries,913,Queries!A913:E913,toyota diagnostic near me,0.0,1.0,0.0,5.0
Queries,914,Queries!A914:E914,رشح لي,0.0,1.0,0.0,5.0
Queries,915,Queries!A915:E915,سوريا,0.0,1.0,0.0,5.0
Queries,916,Queries!A916:E916,مركز صيانة مرسيدس,0.0,1.0,0.0,5.0
Queries,917,Queries!A917:E917,نعم,0.0,1.0,0.0,5.0
Queries,918,Queries!A918:E918,amg specialist,0.0,1.0,0.0,6.0
Queries,919,Queries!A919:E919,audi approved panel beaters,0.0,1.0,0.0,6.0
Queries,920,Queries!A920:E920,auto electrical diagnostics,0.0,1.0,0.0,6.0
Queries,921,Queries!A921:E921,benz service dubai,0.0,1.0,0.0,6.0
Queries,922,Queries!A922:E922,break center,0.0,1.0,0.0,6.0
Queries,923,Queries!A923:E923,car electronic repair shop near me,0.0,1.0,0.0,6.0
Queries,924,Queries!A924:E924,car oil change services,0.0,1.0,0.0,6.0
Queries,925,Queries!A925:E925,gear box service,0.0,1.0,0.0,6.0
Queries,926,Queries!A926:E926,infiniti service center,0.0,1.0,0.0,6.0
Queries,927,Queries!A927:E927,lexus lubricants uae,0.0,1.0,0.0,6.0
Queries,928,Queries!A928:E928,lincoln service center,0.0,1.0,0.0,6.0
Queries,929,Queries!A929:E929,lotus service center,0.0,1.0,0.0,6.0
Queries,930,Queries!A930:E930,luxury car maintenance dubai,0.0,1.0,0.0,6.0
Queries,931,Queries!A931:E931,mechanical repairs,0.0,1.0,0.0,6.0
Queries,932,Queries!A932:E932,mersedes service,0.0,1.0,0.0,6.0
Queries,933,Queries!A933:E933,mufflers near me,0.0,1.0,0.0,6.0
Queries,934,Queries!A934:E934,nissan+ultrasound,0.0,1.0,0.0,6.0
Queries,935,Queries!A935:E935,power steering rack repairs,0.0,1.0,0.0,6.0
Queries,936,Queries!A936:E936,range rover suspension repair dubai,0.0,1.0,0.0,6.0
Queries,937,Queries!A937:E937,stage 1 tuning near me,0.0,1.0,0.0,6.0
Queries,938,Queries!A938:E938,stage 2 tuning near me,0.0,1.0,0.0,6.0
Queries,939,Queries!A939:E939,steering column repair,0.0,1.0,0.0,6.0
Queries,940,Queries!A940:E940,tec performance,0.0,1.0,0.0,6.0
Queries,941,Queries!A941:E941,toyota+programming,0.0,1.0,0.0,6.0
Queries,942,Queries!A942:E942,بله,0.0,1.0,0.0,6.0
Queries,943,Queries!A943:E943,مراكز تغيير زيت معتمدة تويوتا,0.0,1.0,0.0,6.0
Queries,944,Queries!A944:E944,best land rover dealer,0.0,1.0,0.0,7.0
Queries,945,Queries!A945:E945,car sensor repair near me,0.0,1.0,0.0,7.0
Queries,946,Queries!A946:E946,car suspension work near me,0.0,1.0,0.0,7.0
Queries,947,Queries!A947:E947,ecm programming near me,0.0,1.0,0.0,7.0
Queries,948,Queries!A948:E948,fuel pump specialist,0.0,1.0,0.0,7.0
Queries,949,Queries!A949:E949,land rover air suspension,0.0,1.0,0.0,7.0
Queries,950,Queries!A950:E950,mclaren repair center,0.0,1.0,0.0,7.0
Queries,951,Queries!A951:E951,mercedes ac service,0.0,1.0,0.0,7.0
Queries,952,Queries!A952:E952,mercedes benz repairs,0.0,1.0,0.0,7.0
Queries,953,Queries!A953:E953,mercedes repair workshop near me,0.0,1.0,0.0,7.0
Queries,954,Queries!A954:E954,mercedes service center in dubai,0.0,1.0,0.0,7.0
Queries,955,Queries!A955:E955,mobile ecu programming near me,0.0,1.0,0.0,7.0
Queries,956,Queries!A956:E956,paint protection for cars near me,0.0,1.0,0.0,7.0
Queries,957,Queries!A957:E957,protect performance,0.0,1.0,0.0,7.0
Queries,958,Queries!A958:E958,rox 01 soft close door kit,0.0,1.0,0.0,7.0
Queries,959,Queries!A959:E959,silencer welding shop near me,0.0,1.0,0.0,7.0
Queries,960,Queries!A960:E960,soft close door car,0.0,1.0,0.0,7.0
Queries,961,Queries!A961:E961,abs repair service,0.0,1.0,0.0,8.0
Queries,962,Queries!A962:E962,audi car inspection,0.0,1.0,0.0,8.0
Queries,963,Queries!A963:E963,audi q7 service,0.0,1.0,0.0,8.0
Queries,964,Queries!A964:E964,audi repair centre,0.0,1.0,0.0,8.0
Queries,965,Queries!A965:E965,ford workshop al quoz,0.0,1.0,0.0,8.0
Queries,966,Queries!A966:E966,fuel system cleaning & fuel injection services,0.0,1.0,0.0,8.0
Queries,967,Queries!A967:E967,lincoln ac repair,0.0,1.0,0.0,8.0
Queries,968,Queries!A968:E968,mazda service booking,0.0,1.0,0.0,8.0
Queries,969,Queries!A969:E969,mercedes gad,0.0,1.0,0.0,8.0
Queries,970,Queries!A970:E970,mitsubishi air conditioner repair near me,0.0,1.0,0.0,8.0
Queries,971,Queries!A971:E971,nissan service customer care,0.0,1.0,0.0,8.0
Queries,972,Queries!A972:E972,porsche cayenne maintenance,0.0,1.0,0.0,8.0
Queries,973,Queries!A973:E973,porsche cayenne repair,0.0,1.0,0.0,8.0
Queries,974,Queries!A974:E974,resonator delete near me,0.0,1.0,0.0,8.0
Queries,975,Queries!A975:E975,steering column repair shops,0.0,1.0,0.0,8.0
Queries,976,Queries!A976:E976,suspension repair,0.0,1.0,0.0,8.0
Queries,977,Queries!A977:E977,suspension specialist near me,0.0,1.0,0.0,8.0
Queries,978,Queries!A978:E978,suspension workshop near me,0.0,1.0,0.0,8.0
Queries,979,Queries!A979:E979,tesla puncture repair,0.0,1.0,0.0,8.0
Queries,980,Queries!A980:E980,tesla tyre service,0.0,1.0,0.0,8.0
Queries,981,Queries!A981:E981,bentley inspection,0.0,1.0,0.0,9.0
Queries,982,Queries!A982:E982,bmw tyre puncture,0.0,1.0,0.0,9.0
Queries,983,Queries!A983:E983,brake work,0.0,1.0,0.0,9.0
Queries,984,Queries!A984:E984,car engine tuning near me,0.0,1.0,0.0,9.0
Queries,985,Queries!A985:E985,digi,0.0,1.0,0.0,9.0
Queries,986,Queries!A986:E986,ferrari service center near me,0.0,1.0,0.0,9.0
Queries,987,Queries!A987:E987,fuel injector repair near me,0.0,1.0,0.0,9.0
Queries,988,Queries!A988:E988,independent jaguar workshop in dubai,0.0,1.0,0.0,9.0
Queries,989,Queries!A989:E989,lincoln repair dubai,0.0,1.0,0.0,9.0
Queries,990,Queries!A990:E990,major workshop,0.0,1.0,0.0,9.0
Queries,991,Queries!A991:E991,mazda ac service,0.0,1.0,0.0,9.0
Queries,992,Queries!A992:E992,mclaren transmission repair,0.0,1.0,0.0,9.0
Queries,993,Queries!A993:E993,mercedes amg tuning,0.0,1.0,0.0,9.0
Queries,994,Queries!A994:E994,mercedes g wagon repair,0.0,1.0,0.0,9.0
Queries,995,Queries!A995:E995,mercedes oil and filter change cost,0.0,1.0,0.0,9.0
Queries,996,Queries!A996:E996,mercedes oil service,0.0,1.0,0.0,9.0
Queries,997,Queries!A997:E997,mercedes repair shop,0.0,1.0,0.0,9.0
Queries,998,Queries!A998:E998,nissan ac repair near me,0.0,1.0,0.0,9.0
Queries,999,Queries!A999:E999,performance tuning near me,0.0,1.0,0.0,9.0
Queries,1000,Queries!A1000:E1000,power steering repairs,0.0,1.0,0.0,9.0
Queries,1001,Queries!A1001:E1001,power steering specialists,0.0,1.0,0.0,9.0
